Date,Time,Timezone,Open,High,Low,Close
2025-01-14,13:13:00,+05:30,23152.9,23159.95,23152.9,23159.0
2025-01-14,13:14:00,+05:30,23158.85,23168.8,23158.8,23168.2
2025-01-14,13:15:00,+05:30,23168.4,23170.4,23162.1,23167.7
2025-01-14,13:16:00,+05:30,23167.5,23169.4,23163.4,23166.55
2025-01-14,13:17:00,+05:30,23166.4,23168.8,23159.6,23161.1
2025-01-14,13:18:00,+05:30,23159.9,23160.8,23155.35,23158.0
2025-01-14,13:19:00,+05:30,23156.3,23159.8,23154.55,23159.6
2025-01-14,13:20:00,+05:30,23159.15,23161.05,23156.0,23156.4
2025-01-14,13:21:00,+05:30,23156.8,23162.85,23154.2,23162.85
2025-01-14,13:22:00,+05:30,23162.9,23165.9,23159.4,23162.3
2025-01-14,13:23:00,+05:30,23160.95,23168.7,23158.1,23168.4
2025-01-14,13:24:00,+05:30,23169.1,23170.8,23164.2,23166.9
2025-01-14,13:25:00,+05:30,23167.05,23168.05,23159.75,23165.45
2025-01-14,13:26:00,+05:30,23165.8,23168.7,23163.15,23167.05
2025-01-14,13:27:00,+05:30,23167.2,23174.1,23167.2,23172.7
2025-01-14,13:28:00,+05:30,23172.55,23173.7,23167.55,23170.6
2025-01-14,13:29:00,+05:30,23169.0,23171.0,23166.15,23167.8
2025-01-14,13:30:00,+05:30,23167.2,23167.35,23158.65,23160.2
2025-01-14,13:31:00,+05:30,23160.35,23162.3,23157.25,23161.2
2025-01-14,13:32:00,+05:30,23160.85,23166.85,23159.6,23164.65
2025-01-14,13:33:00,+05:30,23164.4,23164.55,23159.6,23161.2
2025-01-14,13:34:00,+05:30,23160.15,23161.95,23156.95,23161.35
2025-01-14,13:35:00,+05:30,23159.85,23162.85,23157.4,23158.0
2025-01-14,13:36:00,+05:30,23158.55,23160.25,23154.65,23157.7
2025-01-14,13:37:00,+05:30,23157.95,23159.15,23154.3,23155.6
2025-01-14,13:38:00,+05:30,23156.1,23156.8,23151.5,23154.95
2025-01-14,13:39:00,+05:30,23154.1,23159.2,23153.5,23156.75
2025-01-14,13:40:00,+05:30,23157.75,23159.05,23152.15,23157.05
2025-01-14,13:41:00,+05:30,23157.45,23159.0,23155.15,23158.4
2025-01-14,13:42:00,+05:30,23158.85,23167.35,23157.7,23165.45
2025-01-14,13:43:00,+05:30,23166.2,23169.5,23158.85,23159.45
2025-01-14,13:44:00,+05:30,23160.2,23161.9,23155.15,23158.45
2025-01-14,13:45:00,+05:30,23157.95,23160.0,23155.1,23156.5
2025-01-14,13:46:00,+05:30,23156.45,23159.45,23154.65,23156.0
2025-01-14,13:47:00,+05:30,23155.8,23156.7,23151.45,23153.95
2025-01-14,13:48:00,+05:30,23154.35,23154.7,23149.85,23151.0
2025-01-14,13:49:00,+05:30,23151.15,23154.95,23149.35,23152.65
2025-01-14,13:50:00,+05:30,23152.45,23153.95,23145.05,23148.7
2025-01-14,13:51:00,+05:30,23148.15,23151.55,23146.3,23151.45
2025-01-14,13:52:00,+05:30,23151.1,23156.65,23150.05,23154.6
2025-01-14,13:53:00,+05:30,23154.85,23156.65,23152.2,23155.15
2025-01-14,13:54:00,+05:30,23154.7,23155.9,23151.85,23153.25
2025-01-14,13:55:00,+05:30,23152.4,23155.35,23150.25,23151.9
2025-01-14,13:56:00,+05:30,23152.1,23153.35,23147.85,23149.1
2025-01-14,13:57:00,+05:30,23148.9,23152.3,23147.85,23150.65
2025-01-14,13:58:00,+05:30,23150.5,23157.9,23150.5,23156.7
2025-01-14,13:59:00,+05:30,23156.5,23161.2,23153.1,23157.65
2025-01-14,14:00:00,+05:30,23158.0,23162.3,23154.0,23159.3
2025-01-14,14:01:00,+05:30,23159.85,23162.7,23155.7,23157.75
2025-01-14,14:02:00,+05:30,23157.9,23159.65,23152.25,23154.6
2025-01-14,14:03:00,+05:30,23154.7,23157.35,23152.1,23156.15
2025-01-14,14:04:00,+05:30,23155.95,23161.5,23153.1,23156.0
2025-01-14,14:05:00,+05:30,23156.35,23157.6,23152.0,23154.3
2025-01-14,14:06:00,+05:30,23155.0,23156.0,23149.75,23155.0
2025-01-14,14:07:00,+05:30,23154.35,23155.65,23149.2,23153.05
2025-01-14,14:08:00,+05:30,23151.75,23156.55,23148.5,23154.9
2025-01-14,14:09:00,+05:30,23155.4,23161.45,23154.4,23158.4
2025-01-14,14:10:00,+05:30,23158.05,23173.55,23158.05,23172.0
2025-01-14,14:11:00,+05:30,23171.65,23181.85,23171.5,23177.95
2025-01-14,14:12:00,+05:30,23180.0,23183.0,23174.4,23179.45
2025-01-14,14:13:00,+05:30,23180.3,23184.85,23178.3,23180.4
2025-01-14,14:14:00,+05:30,23179.8,23183.8,23178.1,23182.45
2025-01-14,14:15:00,+05:30,23182.15,23191.4,23182.15,23188.5
2025-01-14,14:16:00,+05:30,23189.3,23192.65,23186.05,23188.95
2025-01-14,14:17:00,+05:30,23188.55,23191.8,23185.6,23189.45
2025-01-14,14:18:00,+05:30,23189.85,23194.5,23186.55,23192.3
2025-01-14,14:19:00,+05:30,23190.9,23192.85,23188.45,23190.25
2025-01-14,14:20:00,+05:30,23192.45,23194.05,23186.05,23186.95
2025-01-14,14:21:00,+05:30,23188.55,23191.05,23184.45,23184.45
2025-01-14,14:22:00,+05:30,23185.9,23193.45,23181.8,23192.55
2025-01-14,14:23:00,+05:30,23192.2,23198.95,23191.5,23194.7
2025-01-14,14:24:00,+05:30,23195.45,23196.75,23187.5,23191.15
2025-01-14,14:25:00,+05:30,23189.7,23193.35,23187.7,23192.65
2025-01-14,14:26:00,+05:30,23192.3,23195.3,23187.9,23192.8
2025-01-14,14:27:00,+05:30,23192.2,23194.85,23188.7,23190.8
2025-01-14,14:28:00,+05:30,23191.9,23194.2,23188.6,23189.3
2025-01-14,14:29:00,+05:30,23189.2,23191.6,23179.85,23183.1
2025-01-14,14:30:00,+05:30,23183.8,23186.6,23175.45,23183.65
2025-01-14,14:31:00,+05:30,23182.7,23187.8,23179.7,23182.4
2025-01-14,14:32:00,+05:30,23182.2,23182.25,23173.35,23176.15
2025-01-14,14:33:00,+05:30,23176.9,23180.8,23175.15,23177.7
2025-01-14,14:34:00,+05:30,23178.15,23179.7,23173.6,23176.65
2025-01-14,14:35:00,+05:30,23177.0,23178.35,23166.75,23170.5
2025-01-14,14:36:00,+05:30,23169.25,23173.25,23165.9,23169.45
2025-01-14,14:37:00,+05:30,23169.6,23169.6,23162.5,23165.9
2025-01-14,14:38:00,+05:30,23163.9,23169.45,23161.65,23166.75
2025-01-14,14:39:00,+05:30,23166.7,23176.5,23165.65,23175.7
2025-01-14,14:40:00,+05:30,23174.8,23176.8,23170.1,23172.7
2025-01-14,14:41:00,+05:30,23171.5,23177.25,23169.6,23175.95
2025-01-14,14:42:00,+05:30,23176.1,23177.5,23167.2,23170.25
2025-01-14,14:43:00,+05:30,23170.7,23171.8,23166.35,23171.1
2025-01-14,14:44:00,+05:30,23171.0,23176.5,23170.65,23175.55
2025-01-14,14:45:00,+05:30,23174.5,23174.95,23169.7,23172.45
2025-01-14,14:46:00,+05:30,23173.1,23175.95,23170.05,23173.6
2025-01-14,14:47:00,+05:30,23172.65,23177.85,23171.4,23172.65
2025-01-14,14:48:00,+05:30,23171.1,23175.4,23168.75,23169.45
2025-01-14,14:49:00,+05:30,23169.9,23172.85,23168.05,23171.1
2025-01-14,14:50:00,+05:30,23171.6,23171.65,23165.65,23169.05
2025-01-14,14:51:00,+05:30,23167.4,23171.35,23166.1,23167.7
2025-01-14,14:52:00,+05:30,23169.2,23171.45,23165.55,23170.95
2025-01-14,14:53:00,+05:30,23171.0,23171.95,23165.5,23170.65
2025-01-14,14:54:00,+05:30,23170.95,23175.25,23167.35,23172.8
2025-01-14,14:55:00,+05:30,23172.1,23172.85,23168.0,23169.6
2025-01-14,14:56:00,+05:30,23170.7,23170.7,23164.6,23168.2
2025-01-14,14:57:00,+05:30,23169.3,23175.25,23167.25,23170.15
2025-01-14,14:58:00,+05:30,23171.1,23175.55,23168.85,23172.9
2025-01-14,14:59:00,+05:30,23173.2,23183.3,23167.3,23170.1
2025-01-14,15:00:00,+05:30,23169.85,23175.4,23167.75,23169.95
2025-01-14,15:01:00,+05:30,23169.4,23173.2,23167.2,23167.2
2025-01-14,15:02:00,+05:30,23168.5,23169.6,23155.4,23155.4
2025-01-14,15:03:00,+05:30,23155.25,23156.6,23152.15,23153.8
2025-01-14,15:04:00,+05:30,23153.1,23160.8,23151.9,23158.75
2025-01-14,15:05:00,+05:30,23158.6,23162.05,23152.9,23162.05
2025-01-14,15:06:00,+05:30,23162.2,23168.75,23158.15,23158.35
2025-01-14,15:07:00,+05:30,23158.65,23165.55,23156.85,23164.2
2025-01-14,15:08:00,+05:30,23163.85,23169.65,23162.05,23167.85
2025-01-14,15:09:00,+05:30,23168.95,23176.45,23166.9,23176.3
2025-01-14,15:10:00,+05:30,23175.75,23175.75,23170.0,23170.0
2025-01-14,15:11:00,+05:30,23171.7,23171.7,23164.5,23167.25
2025-01-14,15:12:00,+05:30,23166.9,23172.05,23164.05,23172.05
2025-01-14,15:13:00,+05:30,23171.3,23176.65,23170.1,23173.7
2025-01-14,15:14:00,+05:30,23173.5,23175.25,23171.3,23173.25
2025-01-14,15:15:00,+05:30,23172.9,23176.1,23168.95,23173.35
2025-01-14,15:16:00,+05:30,23173.6,23177.75,23170.4,23177.05
2025-01-14,15:17:00,+05:30,23177.0,23179.65,23173.55,23178.65
2025-01-14,15:18:00,+05:30,23179.75,23181.9,23175.35,23178.7
2025-01-14,15:19:00,+05:30,23177.7,23184.65,23176.85,23183.3
2025-01-14,15:20:00,+05:30,23183.35,23185.4,23174.65,23184.3
2025-01-14,15:21:00,+05:30,23183.7,23199.0,23183.3,23193.8
2025-01-14,15:22:00,+05:30,23193.95,23198.65,23187.9,23197.0
2025-01-14,15:23:00,+05:30,23197.15,23204.25,23190.5,23193.9
2025-01-14,15:24:00,+05:30,23193.5,23199.6,23191.95,23197.05
2025-01-14,15:25:00,+05:30,23196.65,23198.85,23192.3,23198.85
2025-01-14,15:26:00,+05:30,23198.8,23206.05,23196.7,23204.2
2025-01-14,15:27:00,+05:30,23205.85,23214.6,23202.35,23212.15
2025-01-14,15:28:00,+05:30,23209.2,23223.05,23209.2,23220.9
2025-01-14,15:29:00,+05:30,23219.5,23220.25,23206.85,23206.85
2025-01-15,09:15:00,+05:30,23250.45,23273.55,23236.5,23240.9
2025-01-15,09:16:00,+05:30,23240.45,23248.75,23224.15,23231.6
2025-01-15,09:17:00,+05:30,23230.55,23237.8,23220.15,23226.9
2025-01-15,09:18:00,+05:30,23227.0,23238.65,23224.65,23231.25
2025-01-15,09:19:00,+05:30,23232.55,23232.55,23213.85,23225.45
2025-01-15,09:20:00,+05:30,23225.15,23229.2,23214.9,23221.95
2025-01-15,09:21:00,+05:30,23222.95,23231.0,23220.55,23231.0
2025-01-15,09:22:00,+05:30,23233.0,23233.85,23222.2,23229.15
2025-01-15,09:23:00,+05:30,23229.05,23235.6,23224.95,23228.35
2025-01-15,09:24:00,+05:30,23228.5,23231.7,23221.2,23227.95
2025-01-15,09:25:00,+05:30,23229.45,23233.35,23227.0,23232.85
2025-01-15,09:26:00,+05:30,23233.9,23239.05,23224.3,23230.3
2025-01-15,09:27:00,+05:30,23230.4,23232.3,23224.6,23230.3
2025-01-15,09:28:00,+05:30,23230.65,23230.9,23215.5,23215.95
2025-01-15,09:29:00,+05:30,23215.1,23215.75,23204.6,23206.75
2025-01-15,09:30:00,+05:30,23207.5,23216.4,23195.65,23200.15
2025-01-15,09:31:00,+05:30,23199.15,23199.5,23183.85,23184.35
2025-01-15,09:32:00,+05:30,23185.6,23199.95,23185.5,23198.6
2025-01-15,09:33:00,+05:30,23197.4,23197.4,23183.55,23186.2
2025-01-15,09:34:00,+05:30,23186.15,23187.2,23177.35,23180.95
2025-01-15,09:35:00,+05:30,23182.0,23190.25,23179.45,23189.0
2025-01-15,09:36:00,+05:30,23188.85,23195.75,23187.15,23194.15
2025-01-15,09:37:00,+05:30,23194.1,23194.15,23175.75,23178.3
2025-01-15,09:38:00,+05:30,23177.3,23179.05,23165.3,23166.5
2025-01-15,09:39:00,+05:30,23167.5,23182.0,23167.05,23175.3
2025-01-15,09:40:00,+05:30,23174.85,23191.75,23173.4,23189.6
2025-01-15,09:41:00,+05:30,23189.3,23190.2,23180.8,23182.95
2025-01-15,09:42:00,+05:30,23183.35,23196.15,23182.85,23192.75
2025-01-15,09:43:00,+05:30,23192.65,23208.45,23191.75,23208.45
2025-01-15,09:44:00,+05:30,23208.75,23210.45,23199.8,23200.85
2025-01-15,09:45:00,+05:30,23200.7,23207.55,23200.2,23204.2
2025-01-15,09:46:00,+05:30,23205.15,23220.2,23204.5,23220.2
2025-01-15,09:47:00,+05:30,23220.3,23220.3,23207.65,23208.5
2025-01-15,09:48:00,+05:30,23209.25,23209.25,23191.0,23196.1
2025-01-15,09:49:00,+05:30,23196.5,23203.7,23184.55,23184.55
2025-01-15,09:50:00,+05:30,23184.15,23197.5,23184.15,23194.95
2025-01-15,09:51:00,+05:30,23195.0,23208.55,23194.55,23207.75
2025-01-15,09:52:00,+05:30,23208.2,23221.65,23208.2,23212.1
2025-01-15,09:53:00,+05:30,23212.05,23218.25,23208.65,23217.0
2025-01-15,09:54:00,+05:30,23216.35,23220.2,23210.95,23218.75
2025-01-15,09:55:00,+05:30,23218.5,23224.15,23211.2,23214.4
2025-01-15,09:56:00,+05:30,23215.25,23220.45,23213.25,23215.85
2025-01-15,09:57:00,+05:30,23215.65,23217.5,23209.6,23209.6
2025-01-15,09:58:00,+05:30,23210.05,23218.25,23207.35,23216.6
2025-01-15,09:59:00,+05:30,23217.4,23221.1,23215.95,23217.2
2025-01-15,10:00:00,+05:30,23217.7,23227.5,23217.25,23227.15
2025-01-15,10:01:00,+05:30,23228.85,23230.15,23226.5,23226.5
2025-01-15,10:02:00,+05:30,23226.65,23227.75,23216.15,23217.4
2025-01-15,10:03:00,+05:30,23217.05,23219.15,23202.0,23208.4
2025-01-15,10:04:00,+05:30,23208.3,23228.25,23207.8,23225.5
2025-01-15,10:05:00,+05:30,23225.8,23227.5,23217.35,23220.6
2025-01-15,10:06:00,+05:30,23221.05,23224.2,23214.55,23221.35
2025-01-15,10:07:00,+05:30,23221.55,23222.65,23218.0,23218.45
2025-01-15,10:08:00,+05:30,23218.25,23222.5,23217.2,23222.5
2025-01-15,10:09:00,+05:30,23221.5,23222.6,23211.6,23212.5
2025-01-15,10:10:00,+05:30,23212.7,23213.15,23201.35,23201.35
2025-01-15,10:11:00,+05:30,23201.5,23202.2,23192.1,23195.2
2025-01-15,10:12:00,+05:30,23194.8,23218.25,23193.7,23216.75
2025-01-15,10:13:00,+05:30,23216.95,23220.25,23205.2,23208.85
2025-01-15,10:14:00,+05:30,23208.75,23219.65,23206.55,23219.65
2025-01-15,10:15:00,+05:30,23218.6,23222.3,23218.35,23219.85
2025-01-15,10:16:00,+05:30,23219.6,23224.2,23217.2,23223.75
2025-01-15,10:17:00,+05:30,23224.65,23226.6,23223.15,23224.1
2025-01-15,10:18:00,+05:30,23222.85,23224.15,23215.0,23216.65
2025-01-15,10:19:00,+05:30,23216.8,23224.75,23215.6,23223.9
2025-01-15,10:20:00,+05:30,23224.55,23239.2,23224.1,23238.0
2025-01-15,10:21:00,+05:30,23237.7,23239.2,23232.8,23236.65
2025-01-15,10:22:00,+05:30,23236.55,23236.95,23231.65,23232.45
2025-01-15,10:23:00,+05:30,23232.95,23239.4,23231.6,23236.55
2025-01-15,10:24:00,+05:30,23236.95,23245.7,23235.15,23241.65
2025-01-15,10:25:00,+05:30,23243.3,23243.75,23236.25,23236.45
2025-01-15,10:26:00,+05:30,23236.4,23237.7,23228.7,23229.65
2025-01-15,10:27:00,+05:30,23230.35,23241.1,23230.15,23240.4
2025-01-15,10:28:00,+05:30,23240.3,23240.3,23233.0,23234.1
2025-01-15,10:29:00,+05:30,23235.1,23238.1,23231.25,23233.7
2025-01-15,10:30:00,+05:30,23234.7,23237.2,23231.85,23234.1
2025-01-15,10:31:00,+05:30,23233.6,23238.1,23231.55,23237.3
2025-01-15,10:32:00,+05:30,23237.35,23237.55,23231.15,23234.35
2025-01-15,10:33:00,+05:30,23234.4,23234.85,23224.75,23226.5
2025-01-15,10:34:00,+05:30,23227.1,23242.35,23226.65,23238.95
2025-01-15,10:35:00,+05:30,23238.9,23243.6,23238.15,23243.6
2025-01-15,10:36:00,+05:30,23243.2,23247.05,23241.45,23244.6
2025-01-15,10:37:00,+05:30,23244.3,23244.9,23239.1,23242.8
2025-01-15,10:38:00,+05:30,23243.3,23258.4,23241.55,23257.9
2025-01-15,10:39:00,+05:30,23259.25,23260.5,23255.05,23256.9
2025-01-15,10:40:00,+05:30,23256.35,23259.1,23254.35,23257.4
2025-01-15,10:41:00,+05:30,23257.7,23259.85,23255.7,23258.3
2025-01-15,10:42:00,+05:30,23258.6,23259.3,23249.45,23254.3
2025-01-15,10:43:00,+05:30,23255.25,23260.05,23253.6,23259.95
2025-01-15,10:44:00,+05:30,23259.7,23268.7,23259.4,23268.25
2025-01-15,10:45:00,+05:30,23268.6,23274.65,23268.6,23272.05
2025-01-15,10:46:00,+05:30,23271.6,23283.85,23271.6,23282.5
2025-01-15,10:47:00,+05:30,23283.85,23291.8,23281.5,23290.65
2025-01-15,10:48:00,+05:30,23291.2,23293.65,23285.55,23288.95
2025-01-15,10:49:00,+05:30,23289.1,23291.5,23286.1,23291.05
2025-01-15,10:50:00,+05:30,23290.9,23291.6,23286.6,23290.65
2025-01-15,10:51:00,+05:30,23291.0,23292.2,23285.65,23286.9
2025-01-15,10:52:00,+05:30,23287.8,23289.5,23286.15,23286.3
2025-01-15,10:53:00,+05:30,23285.6,23286.75,23281.05,23281.05
2025-01-15,10:54:00,+05:30,23281.1,23288.1,23280.05,23286.55
2025-01-15,10:55:00,+05:30,23286.8,23287.95,23281.3,23283.2
2025-01-15,10:56:00,+05:30,23282.35,23283.35,23277.4,23279.3
2025-01-15,10:57:00,+05:30,23280.25,23280.9,23271.6,23272.6
2025-01-15,10:58:00,+05:30,23271.85,23276.1,23270.0,23274.8
2025-01-15,10:59:00,+05:30,23274.75,23278.9,23273.4,23278.55
2025-01-15,11:00:00,+05:30,23278.65,23289.05,23278.65,23286.3
2025-01-15,11:01:00,+05:30,23287.0,23288.0,23268.05,23268.05
2025-01-15,11:02:00,+05:30,23267.95,23268.2,23253.9,23257.35
2025-01-15,11:03:00,+05:30,23256.2,23256.6,23243.65,23244.45
2025-01-15,11:04:00,+05:30,23243.75,23243.75,23239.3,23241.8
2025-01-15,11:05:00,+05:30,23242.35,23245.8,23241.3,23245.25
2025-01-15,11:06:00,+05:30,23245.15,23248.6,23236.55,23238.4
2025-01-15,11:07:00,+05:30,23238.5,23246.65,23238.3,23241.95
2025-01-15,11:08:00,+05:30,23242.3,23242.8,23236.25,23239.9
2025-01-15,11:09:00,+05:30,23240.2,23251.0,23240.2,23250.95
2025-01-15,11:10:00,+05:30,23251.15,23267.75,23251.15,23265.25
2025-01-15,11:11:00,+05:30,23266.1,23266.65,23257.25,23259.45
2025-01-15,11:12:00,+05:30,23258.7,23258.7,23250.15,23250.5
2025-01-15,11:13:00,+05:30,23250.6,23253.15,23249.0,23251.25
2025-01-15,11:14:00,+05:30,23251.3,23257.75,23251.3,23257.4
2025-01-15,11:15:00,+05:30,23257.95,23262.7,23255.95,23262.25
2025-01-15,11:16:00,+05:30,23262.3,23264.2,23257.0,23257.0
2025-01-15,11:17:00,+05:30,23256.75,23257.65,23248.85,23250.45
2025-01-15,11:18:00,+05:30,23250.4,23254.8,23250.4,23251.15
2025-01-15,11:19:00,+05:30,23251.1,23257.65,23250.6,23257.4
2025-01-15,11:20:00,+05:30,23257.0,23257.95,23249.5,23249.5
2025-01-15,11:21:00,+05:30,23248.85,23255.35,23247.5,23254.0
2025-01-15,11:22:00,+05:30,23254.3,23261.4,23253.9,23260.75
2025-01-15,11:23:00,+05:30,23260.1,23262.1,23256.15,23257.9
2025-01-15,11:24:00,+05:30,23257.55,23260.75,23256.8,23258.1
2025-01-15,11:25:00,+05:30,23258.25,23262.75,23257.35,23258.2
2025-01-15,11:26:00,+05:30,23258.3,23259.0,23248.55,23249.35
2025-01-15,11:27:00,+05:30,23249.65,23254.0,23248.75,23253.05
2025-01-15,11:28:00,+05:30,23253.45,23255.85,23249.15,23252.15
2025-01-15,11:29:00,+05:30,23252.05,23252.05,23247.3,23247.3
2025-01-15,11:30:00,+05:30,23244.5,23248.95,23244.5,23247.4
2025-01-15,11:31:00,+05:30,23246.7,23248.5,23229.5,23231.4
2025-01-15,11:32:00,+05:30,23232.65,23233.7,23220.0,23221.2
2025-01-15,11:33:00,+05:30,23220.95,23221.85,23213.5,23213.8
2025-01-15,11:34:00,+05:30,23215.2,23219.25,23212.35,23213.75
2025-01-15,11:35:00,+05:30,23213.1,23216.6,23212.4,23214.5
2025-01-15,11:36:00,+05:30,23215.15,23217.55,23206.2,23206.6
2025-01-15,11:37:00,+05:30,23206.5,23209.5,23204.7,23207.0
2025-01-15,11:38:00,+05:30,23206.8,23211.85,23205.9,23208.5
2025-01-15,11:39:00,+05:30,23208.9,23222.85,23208.85,23221.55
2025-01-15,11:40:00,+05:30,23221.45,23231.6,23221.45,23231.6
2025-01-15,11:41:00,+05:30,23232.65,23233.7,23229.0,23231.45
2025-01-15,11:42:00,+05:30,23231.9,23232.7,23220.35,23222.3
2025-01-15,11:43:00,+05:30,23221.5,23226.85,23219.85,23226.45
2025-01-15,11:44:00,+05:30,23226.55,23229.8,23225.65,23226.65
2025-01-15,11:45:00,+05:30,23226.0,23229.05,23225.95,23228.6
2025-01-15,11:46:00,+05:30,23228.65,23237.6,23227.35,23236.9
2025-01-15,11:47:00,+05:30,23236.6,23238.7,23228.95,23229.05
2025-01-15,11:48:00,+05:30,23229.8,23230.9,23226.1,23228.35
2025-01-15,11:49:00,+05:30,23228.75,23229.95,23226.2,23228.1
2025-01-15,11:50:00,+05:30,23227.8,23232.5,23227.65,23231.85
2025-01-15,11:51:00,+05:30,23232.0,23235.15,23230.5,23234.1
2025-01-15,11:52:00,+05:30,23233.85,23235.45,23231.3,23234.1
2025-01-15,11:53:00,+05:30,23235.05,23237.9,23234.75,23237.2
2025-01-15,11:54:00,+05:30,23238.4,23239.1,23232.85,23234.45
2025-01-15,11:55:00,+05:30,23234.95,23237.75,23233.25,23237.6
2025-01-15,11:56:00,+05:30,23238.3,23244.55,23238.3,23244.5
2025-01-15,11:57:00,+05:30,23243.1,23245.5,23239.6,23242.1
2025-01-15,11:58:00,+05:30,23243.3,23246.55,23242.75,23244.35
2025-01-15,11:59:00,+05:30,23244.05,23244.15,23239.7,23241.45
2025-01-15,12:00:00,+05:30,23241.75,23244.0,23240.45,23241.85
2025-01-15,12:01:00,+05:30,23242.5,23247.7,23241.45,23245.0
2025-01-15,12:02:00,+05:30,23245.55,23246.55,23238.8,23238.9
2025-01-15,12:03:00,+05:30,23238.95,23243.25,23235.05,23241.9
2025-01-15,12:04:00,+05:30,23241.85,23246.0,23240.5,23244.45
2025-01-15,12:05:00,+05:30,23244.3,23248.25,23243.75,23245.45
2025-01-15,12:06:00,+05:30,23245.7,23247.15,23242.55,23243.45
2025-01-15,12:07:00,+05:30,23243.85,23246.9,23239.45,23239.45
2025-01-15,12:08:00,+05:30,23240.4,23242.3,23238.7,23240.35
2025-01-15,12:09:00,+05:30,23240.9,23242.65,23236.6,23237.1
2025-01-15,12:10:00,+05:30,23236.45,23236.95,23230.95,23233.55
2025-01-15,12:11:00,+05:30,23231.05,23232.35,23227.05,23227.75
2025-01-15,12:12:00,+05:30,23227.05,23229.25,23223.25,23223.25
2025-01-15,12:13:00,+05:30,23223.95,23223.95,23219.25,23219.25
2025-01-15,12:14:00,+05:30,23219.2,23224.45,23218.35,23221.5
2025-01-15,12:15:00,+05:30,23220.85,23222.15,23217.25,23217.25
2025-01-15,12:16:00,+05:30,23217.1,23224.9,23215.7,23223.65
2025-01-15,12:17:00,+05:30,23223.9,23227.1,23222.05,23222.5
2025-01-15,12:18:00,+05:30,23223.1,23227.65,23221.15,23221.15
2025-01-15,12:19:00,+05:30,23221.55,23221.6,23210.8,23211.3
2025-01-15,12:20:00,+05:30,23210.8,23214.2,23209.0,23210.05
2025-01-15,12:21:00,+05:30,23210.55,23210.55,23204.15,23206.2
2025-01-15,12:22:00,+05:30,23207.3,23210.95,23204.25,23206.15
2025-01-15,12:23:00,+05:30,23207.2,23211.85,23203.95,23211.1
2025-01-15,12:24:00,+05:30,23210.6,23212.8,23202.4,23202.4
2025-01-15,12:25:00,+05:30,23202.25,23207.2,23198.0,23205.55
2025-01-15,12:26:00,+05:30,23206.25,23211.15,23202.15,23210.9
2025-01-15,12:27:00,+05:30,23211.95,23224.7,23211.9,23222.3
2025-01-15,12:28:00,+05:30,23222.65,23227.2,23221.3,23222.95
2025-01-15,12:29:00,+05:30,23222.8,23225.85,23221.55,23222.9
2025-01-15,12:30:00,+05:30,23221.9,23228.0,23219.6,23225.35
2025-01-15,12:31:00,+05:30,23225.8,23233.05,23224.8,23228.05
2025-01-15,12:32:00,+05:30,23228.7,23238.2,23228.0,23237.65
2025-01-15,12:33:00,+05:30,23237.25,23237.85,23229.8,23233.65
2025-01-15,12:34:00,+05:30,23234.3,23238.8,23233.0,23236.35
2025-01-15,12:35:00,+05:30,23237.0,23248.6,23235.5,23235.8
2025-01-15,12:36:00,+05:30,23236.0,23236.85,23232.0,23234.55
2025-01-15,12:37:00,+05:30,23234.8,23242.9,23233.45,23241.35
2025-01-15,12:38:00,+05:30,23241.6,23244.6,23239.15,23240.3
2025-01-15,12:39:00,+05:30,23241.55,23242.5,23236.1,23237.7
2025-01-15,12:40:00,+05:30,23236.65,23242.75,23235.75,23240.85
2025-01-15,12:41:00,+05:30,23240.5,23250.45,23239.45,23249.1
2025-01-15,12:42:00,+05:30,23249.5,23254.3,23246.7,23251.65
2025-01-15,12:43:00,+05:30,23251.45,23254.85,23249.2,23252.2
2025-01-15,12:44:00,+05:30,23252.15,23253.6,23249.6,23251.4
2025-01-15,12:45:00,+05:30,23251.3,23254.7,23246.85,23248.75
2025-01-15,12:46:00,+05:30,23248.7,23257.35,23247.1,23257.05
2025-01-15,12:47:00,+05:30,23256.8,23261.05,23253.8,23260.75
2025-01-15,12:48:00,+05:30,23260.8,23261.05,23257.1,23257.85
2025-01-15,12:49:00,+05:30,23259.2,23259.2,23251.3,23255.35
2025-01-15,12:50:00,+05:30,23254.85,23258.75,23254.6,23256.65
2025-01-15,12:51:00,+05:30,23257.75,23258.75,23254.65,23256.15
2025-01-15,12:52:00,+05:30,23256.5,23260.15,23254.4,23259.4
2025-01-15,12:53:00,+05:30,23260.2,23264.3,23259.0,23262.35
2025-01-15,12:54:00,+05:30,23262.65,23266.35,23258.65,23260.4
2025-01-15,12:55:00,+05:30,23260.8,23264.0,23255.9,23256.95
2025-01-15,12:56:00,+05:30,23257.25,23257.5,23248.6,23250.85
2025-01-15,12:57:00,+05:30,23252.1,23255.3,23248.95,23253.55
2025-01-15,12:58:00,+05:30,23254.9,23259.75,23252.55,23256.1
2025-01-15,12:59:00,+05:30,23257.25,23260.45,23249.35,23250.95
2025-01-15,13:00:00,+05:30,23252.0,23253.8,23242.55,23242.7
2025-01-15,13:01:00,+05:30,23243.3,23243.3,23238.25,23239.55
2025-01-15,13:02:00,+05:30,23238.85,23243.7,23236.25,23242.15
2025-01-15,13:03:00,+05:30,23241.8,23242.55,23232.5,23232.95
2025-01-15,13:04:00,+05:30,23233.05,23239.15,23229.8,23235.15
